"Run","Model","Formula","AIC","Estimate","LowerCI","UpperCI","GroundTruth","Group","Method"
1,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_5 + capture_1:capture_2",216.968322722106,7429.23957651341,6900.36564191462,8000.93067778082,7543,"2","Poisson"
1,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_5",242.064698243655,7461.2085176966,6956.56824560978,8004.42055151815,7540,"3","Poisson"
1,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.383010968599,22195.4132158879,21383.7737398802,23039.1666898059,22616,"4","Poisson"
1,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_5 + capture_2:capture_5",135.824244393705,1671.22250269358,1391.4887954438,2011.19233356283,1565,"5","Poisson"
1,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",476.109334379448,119883.236087093,118006.103219304,121791.857750741,120517,"1","Poisson"
1,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_5 + capture_1:capture_2",216.968322722106,7429.23957651341,6900.36564191462,8000.93067778082,7543,"2","Poisson"
1,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_5",242.064698243655,7461.2085176966,6956.56824560978,8004.42055151815,7540,"3","Poisson"
1,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.383010968599,22195.4132158879,21383.7737398802,23039.1666898059,22616,"4","Poisson"
1,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_5 + capture_2:capture_5",135.824244393705,1671.22250269358,1391.4887954438,2011.19233356283,1565,"5","Poisson"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",458.973454803228,119644.441416127,117772.763451549,121547.47385531,120367,"1","NB"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",229.926329605281,6884.74883077199,6431.93080589694,7370.62367735545,7413,"2","NB"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",226.345080152154,7059.07563930848,6593.37760350408,7558.90704619585,7429,"3","NB"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",314.811288803816,23093.0068255619,22244.9121944662,23974.9482252597,22648,"4","NB"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",134.82147744298,1323.54953644492,1118.23197555182,1567.29196534679,1486,"5","NB"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",458.973454803228,119644.441416127,117772.763451549,121547.47385531,120367,"1","NB"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",229.926329605281,6884.74883077199,6431.93080589694,7370.62367735545,7413,"2","NB"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",226.345080152154,7059.07563930848,6593.37760350408,7558.90704619585,7429,"3","NB"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",314.811288803816,23093.0068255619,22244.9121944662,23974.9482252597,22648,"4","NB"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",134.82147744298,1323.54953644492,1118.23197555182,1567.29196534679,1486,"5","NB"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",458.973454803228,119644.441416127,117772.763451549,121547.47385531,120367,"1","NB"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",229.926329605281,6884.74883077199,6431.93080589694,7370.62367735545,7413,"2","NB"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",226.345080152154,7059.07563930848,6593.37760350408,7558.90704619585,7429,"3","NB"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",314.811288803816,23093.0068255619,22244.9121944662,23974.9482252597,22648,"4","NB"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",134.82147744298,1323.54953644492,1118.23197555182,1567.29196534679,1486,"5","NB"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",458.973454803228,119644.441416127,117772.763451549,121547.47385531,120367,"1","NB"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",229.926329605281,6884.74883077199,6431.93080589694,7370.62367735545,7413,"2","NB"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",226.345080152154,7059.07563930848,6593.37760350408,7558.90704619585,7429,"3","NB"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",314.811288803816,23093.0068255619,22244.9121944662,23974.9482252597,22648,"4","NB"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",134.82147744298,1323.54953644492,1118.23197555182,1567.29196534679,1486,"5","NB"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",458.973454803228,119644.441416127,117772.763451549,121547.47385531,120367,"1","NB"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",229.926329605281,6884.74883077199,6431.93080589694,7370.62367735545,7413,"2","NB"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",226.345080152154,7059.07563930848,6593.37760350408,7558.90704619585,7429,"3","NB"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",314.811288803816,23093.0068255619,22244.9121944662,23974.9482252597,22648,"4","NB"
2,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",134.82147744298,1323.54953644492,1118.23197555182,1567.29196534679,1486,"5","NB"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",458.973454803228,119644.441416127,117772.763451549,121547.47385531,120367,"1","NB"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",229.926329605281,6884.74883077199,6431.93080589694,7370.62367735545,7413,"2","NB"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",226.345080152154,7059.07563930848,6593.37760350408,7558.90704619585,7429,"3","NB"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",314.811288803816,23093.0068255619,22244.9121944662,23974.9482252597,22648,"4","NB"
2,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",134.82147744298,1323.54953644492,1118.23197555182,1567.29196534679,1486,"5","NB"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",456.962534024016,119644.125469059,117773.465665655,121546.106968603,120367,"1","Poisson"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",227.922770595067,6884.80424666372,6432.06635432172,7370.58630411848,7413,"2","Poisson"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",224.340474776545,7059.12902265396,6593.52720537045,7558.84912385033,7429,"3","Poisson"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.807570556937,23092.976600368,22245.0376889995,23974.750567331,22648,"4","Poisson"
2,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",132.820967404047,1323.54951760341,1118.23621608943,1567.28635253841,1486,"5","Poisson"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",456.962534024016,119644.125469059,117773.465665655,121546.106968603,120367,"1","Poisson"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",227.922770595067,6884.80424666372,6432.06635432172,7370.58630411848,7413,"2","Poisson"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",224.340474776545,7059.12902265396,6593.52720537045,7558.84912385033,7429,"3","Poisson"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.807570556937,23092.976600368,22245.0376889995,23974.750567331,22648,"4","Poisson"
2,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",132.820967404047,1323.54951760341,1118.23621608943,1567.28635253841,1486,"5","Poisson"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",456.962534024016,119644.125469059,117773.465665655,121546.106968603,120367,"1","Poisson"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",227.922770595067,6884.80424666372,6432.06635432172,7370.58630411848,7413,"2","Poisson"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",224.340474776545,7059.12902265396,6593.52720537045,7558.84912385033,7429,"3","Poisson"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",312.807570556937,23092.976600368,22245.0376889995,23974.750567331,22648,"4","Poisson"
2,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",132.820967404047,1323.54951760341,1118.23621608943,1567.28635253841,1486,"5","Poisson"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",456.962534024016,119644.125469059,117773.465665655,121546.106968603,120367,"1","Poisson"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",227.922770595067,6884.80424666372,6432.06635432172,7370.58630411848,7413,"2","Poisson"
2,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",224.340474776545,7059.12902265396,6593.52720537045,7558.84912385033,7429,"3","Poisson"
